text_form	form	lemma	pos
მათ	მათ	იგი	PRO+Dem
თანა,	თანა	თანა	I+Prep
მყის	მყის	მყის	I+Adv
იქმნეს	იქმნეს	ქმნა	V+Mas
ცოცხალ	ცოცხალ	ცოცხალი	A
და	და	და	I+Conj
უვნებელ	უვნებელ	უვნებელი	V+Part
და	და	და	I+Conj
ადიდებდეს	ადიდებდეს	დიდება	V+Mas
მამასა	მამასა	მამაჲ	N+Com
და	და	და	I+Conj
ძესა	ძესა	ძჱ	N+Com
და	და	და	I+Conj
წმიდასა	წმიდასა	წმიდაჲ	A
სულსა,	სულსა	სული	N+Com
და	და	და	I+Conj
წარისწრაფდეს	წარისწრაფდეს	წარსწრაფა	V+Mas
ნინოჲს	ნინოჲს	ნინო	N+Ant
თანა	თანა	თანა	I+Prep
ნათლის-დედისა	ნათლის-დედისა	ნათელი@დედაჲ	V+Part@V+Part
და	და	და	I+Conj
ნათლისა	ნათლისა	ნათელი	V+Part
მომცემელისა,	მომცემელისა	მომცემელი	V+Part
სულიერად	სულიერად	სულიერი	A
დედისა	დედისა	დედაჲ	N+Com
მათისა,	მათისა	მათი	PRO+Pos3p
რამეთუ	რამეთუ	რამეთუ	I+Conj
იყო	იყო	ყოფა	V+Mas
იგი	იგი	იგი	PRO+Dem
ნეტარი	ნეტარი	ნეტარი	A
მძიმე	მძიმე	მძიმჱ	A
სალმობათაგან	სალმობათაგან	სალმობაჲ@გან	N+Com@I+Prep
მისთა.	მისთა	მისი	PRO+Pos3s
მაშინ	მაშინ	მაშინ	I+Adv
მოუწოდა	მოუწოდა	მოწოდება	V+Mas
აბიათარს	აბიათარს	აბიათარ	N+Ant
ასტირონ	ასტირონ	ასტირონ	N+Ant
მთავარმან	მთავარმან	მთავარი	V+Part
გუასფურაგნელმან	გუასფურაგნელმან	გუასფურაგნელი	A
ფარულად	ფარულად	ფარული	A
და	და	და	I+Conj
ჰრქუა:	ჰრქუა	რქუმა	V+Mas
«მაუწყე,	მაუწყე	უწყება	V+Mas
საყუარელო,	საყუარელო	საყუარელი	V+Part
შენ	შენ	შენ	PRO+Per2s
არა	არა	არა	I+Part
ჰურიათა	ჰურიათა	ჰურიაჲ	A
მღდელ	მღდელ	მღდელი	N+Com
იყავა,	იყავა	ყოფა@ა	V+Mas@I+Part
წილით	წილით	წილი	N+Com
ხუედრებული	ხუედრებული	ხუედრებული	V+Part
მკჳდრი,	მკჳდრი	მკჳდრი	V+Part
მამანი	მამანი	მამაჲ	N+Com
შენნი	შენნი	შენი	PRO+Pos2s
აქა	აქა	აქა	I+Adv
მოწევნითგან,	მოწევნითგან	მოწევნაჲ@გან	N+Com@I+Prep
რამეთუ	რამეთუ	რამეთუ	I+Conj
არიან	არიან	ყოფა	V+Mas
წელნი,	წელნი	წელი	N+Com
ვინაჲთგან	ვინაჲთგან	ვინაჲთგან	I+Conj
მამანი	მამანი	მამაჲ	N+Com
თქუენნი	თქუენნი	თქუენი	PRO+Pos2p
აქა,	აქა	აქა	I+Adv
მცხეთად	მცხეთად	მცხეთა	N+Top
მოვიდეს,:	მოვიდეს	მოსლვა	V+Mas
ჩფგ:,	ჩფგ	503	NUMA+Car
და	და	და	I+Conj
ბაგინისანი	ბაგინისანი	ბაგინი	N+Com
იყვენით	იყვენით	ყოფა	V+Mas
თქუენ,	თქუენ	თქუენ	PRO+Per2p
და	და	და	I+Conj
არასადა	არასადა	არასადა	I+Adv
ვის	ვის	ვინ	PRO+Int
ასმია	ასმია	სმენა	V+Mas
მათგანსა	მათგანსა	იგი@გან	PRO+Dem@I+Prep
თქუენგან	თქუენგან	თქუენ@გან	PRO+Per2p@I+Prep
ქებაჲ	ქებაჲ	ქებაჲ	N+Com
ქრისტიანეთაჲ?	ქრისტიანეთაჲ	ქრისტეანჱ	A
ხოლო	ხოლო	ხოლო	I+Conj
აწ	აწ	აწ	I+Adv
ესერა,	ესერა	ესერა	I+Adv
შენ	შენ	შენ	PRO+Per2s
გხედავ	გხედავ	ხედვა	V+Mas
და	და	და	I+Conj
ასულსა	ასულსა	ასული	N+Com
შენსა,	შენსა	შენი	PRO+Pos2s
რამეთუ	რამეთუ	რამეთუ	I+Conj
ყოველი	ყოველი	ყოველი	A
დაგიტევებია	დაგიტევებია	დატევება@ა	V+Mas@I+Part
და	და	და	I+Conj
ყოველი	ყოველი	ყოველი	A
ერი	ერი	ერი	N+Com
სიტყჳთა	სიტყჳთა	სიტყუაჲ	N+Com
შენითა	შენითა	შენი	PRO+Pos2s
განგიბნევია,	განგიბნევია	განბნევა@ა	V+Mas@I+Part
და	და	და	I+Conj
ხჱ	ხჱ	ხჱ	N+Com
იგი	იგი	იგი	PRO+Dem
შუენიერი	შუენიერი	შუენიერი	A
დაგიცემია	დაგიცემია	დაცემა@ა	V+Mas@I+Part
და	და	და	I+Conj
ბაგინი	ბაგინი	ბაგინი	N+Com
დაგიმჴობია,	დაგიმჴობია	დამჴობა	V+Mas
და	და	და	I+Conj
უფროჲს	უფროჲს	უფროჲს	I+Adv
ყოველთასა	ყოველთასა	ყოველი	A
ხარ	ხარ	ყოფა	V+Mas
შენ	შენ	შენ	PRO+Per2s
მოსწრაფე,	მოსწრაფე	მოსწრაფჱ	V+Part
ქრისტჱს	ქრისტჱს	ქრისტე	N+Ant
მსახურებასა	მსახურებასა	მსახურებაჲ	N+Com
ჰქადაგებ,	ჰქადაგებ	ქადაგება	V+Mas
აწევ	აწევ	წევა	V+Mas
და	და	და	I+Conj
ასწავებ	ასწავებ	სწავება	V+Mas
და	და	და	I+Conj
მინებს	მინებს	ნება	V+Mas
სმენის	სმენის	სმენაჲ	N+Com
ძალი	ძალი	ძალი	N+Com
საქმისა	საქმისა	საქმჱ	V+Part
შენისაჲ».	შენისაჲ	შენი	PRO+Pos2s
მიუგო	მიუგო	მიგება	V+Mas
აბიათარ	აბიათარ	აბიათარ	N+Ant
და	და	და	I+Conj
ჰრქუა:	ჰრქუა	რქუმა	V+Mas
«მოვედ	მოვედ	მოსლვა	V+Mas
შენ	შენ	შენ	PRO+Per2s
და	და	და	I+Conj
ყოველნი	ყოველნი	ყოველი	A
მთავარნი	მთავარნი	მთავარი	V+Part
წინაშე	წინაშე	წინაშე	I+Prep
მეფისა	მეფისა	მეფჱ	N+Com
და	და	და	I+Conj
წარმოვთქუა	წარმოვთქუა	წარმოთქუმა	V+Mas
სიტყუები	სიტყუები	სიტყუაჲ	N+Com
საქმიერებრი».	საქმიერებრი	საქმიერი@ებრ	V+Part@I+Prep
და	და	და	I+Conj
შემოკრფეს	შემოკრფეს	შემოკრება	V+Mas
ყოველნი	ყოველნი	ყოველი	A
პალატსა	პალატსა	პალატი	N+Com
მეფისასა	მეფისასა	მეფჱ	N+Com
და	და	და	I+Conj
იწყო	იწყო	წყება	V+Mas
სიტყუად	სიტყუად	სიტყუაჲ	N+Com
აბიათარ:	აბიათარ	აბიათარ	N+Ant
«უწყოდე	უწყოდე	უწყება	V+Mas
შენ,	შენ	შენ	PRO+Per2s
ასტირონ	ასტირონ	ასტირონ	N+Ant
მთავარო,	მთავარო	მთავარი	V+Part
და	და	და	I+Conj
⁅და⁆	და	და	I+Conj
ყოველთა	ყოველთა	ყოველი	A
ქუეყანისა	ქუეყანისა	ქუეყანაჲ	N+Com
მთავართა,	მთავართა	მთავარი	V+Part
რომელ	რომელ	რომელი (იგი)	PRO+Rel
მეფემან	მეფემან	მეფჱ	N+Com
თჳთ	თჳთ	თჳთ	I+Adv
იცის,	იცის	ცნობა	V+Mas
მე	მე	მე (ჩემ)	PRO+Per1s
ნათესავი	ნათესავი	ნათესავი	V+Part
ბენიამინისი	ბენიამინისი	ბენიამინ	N+Ant
ვარ	ვარ	ყოფა	V+Mas
რჩულითა	რჩულითა	რჩული	V+Part
მოსჱსმიერითა,	მოსჱსმიერითა	მოსჱსმიერი	A
წურთილ	წურთილ	წურთილი	V+Part
ფრიად	ფრიად	ფრიად	I+Adv
წიგნთა	წიგნთა	წიგნი	N+Com
ყოველი	ყოველი	ყოველი	A
ჩუენი	ჩუენი	ჩუენი	PRO+Pos1p
ნათესავი〈სთა〉,	ნათესავისთა	ნათესავი	V+Part
და	და	და	I+Conj
არიან	არიან	ყოფა	V+Mas
წიგნნი	წიგნნი	წიგნი	N+Com
ჰურიათანი	ჰურიათანი	ჰურიაჲ	A
დიდად	დიდად	დიდი	A
ფრიად,	ფრიად	ფრიად	I+Adv
და	და	და	I+Conj
უწყინოდ	უწყინოდ	უწყინოჲ	A
შევლენ	შევლენ	შესლვა	V+Mas
კითხვასა	კითხვასა	კითხვაჲ	N+Com
მათსა.	მათსა	იგი	PRO+Dem
მისთჳს	მისთჳს	იგი@თჳს	PRO+Dem@I+Prep
ესე	ესე	ესე	PRO+Dem
მიკჳრდა	მიკჳრდა	კჳრვება	V+Mas
გონებასა	გონებასა	გონებაჲ	N+Com
ჩემსა,	ჩემსა	ჩემი	PRO+Pos1s
თუ	თუ	თუ	I+Conj
ყოველნი	ყოველნი	ყოველი	A
წიგნნი	წიგნნი	წიგნი	N+Com
აყენებდეს	აყენებდეს	აღყენება	V+Mas
სხუასა	სხუასა	სხუაჲ	PRO+Ind
ღმერთსა	ღმერთსა	ღმერთი	N+Com
უცხოსა	უცხოსა	უცხოჲ	A
მიხედვად,	მიხედვად	მიხედვა	V+Mas
გარნა	გარნა	გარნა	I+Conj
ღმრთისა	ღმრთისა	ღმერთი	N+Com
ერთისა;	ერთისა	ერთი	NUM+Car
და	და	და	I+Conj
მერმე	მერმე	მერმე	I+Adv
მოციქულთაჲ	მოციქულთაჲ	მოციქული	V+Part
მათი	მათი	მათი	PRO+Pos3p
მიკჳრდა	მიკჳრდა	კჳრვება	V+Mas
ესრე	ესრე	ესრჱთ	I+Adv
შედგომაჲ	შედგომაჲ	შედგომაჲ	N+Com
⁅და⁆	და	და	I+Conj
ქრისტჱს〈ი〉	ქრისტჱსი	ქრისტე	N+Ant
და	და	და	I+Conj
მისთჳს	მისთჳს	იგი@თჳს	PRO+Dem@I+Prep
სიკუდილი.	სიკუდილი	სიკუდილი	N+Com
სტეფანესი	სტეფანესი	სტეფანე	N+Ant
და	და	და	I+Conj
პავლესი	პავლესი	პავლე	N+Ant
პირ[ველ]	პირველ	პირველი	NUM+Ord
დამიკჳრდებოდა,	დამიკჳრდებოდა	დაკჳრვება	V+Mas
ვიდრემდის	ვიდრემდის	ვიდრემდის	I+Adv
მოჲწია	მოჲწია	მოწევნა	V+Mas
სიღრმესა	სიღრმესა	სიღრმჱ	N+Com
საქმეთა	საქმეთა	საქმჱ	V+Part
მათთასა.	მათთასა	იგი	PRO+Dem
ესე	ესე	ესე	PRO+Dem
ყოველნი	ყოველნი	ყოველი	A
წიგნნი	წიგნნი	წიგნი	N+Com
ამისთჳს	ამისთჳს	ესე@თჳს	PRO+Dem@I+Prep
წამებდეს,	წამებდეს	წამება	V+Mas
ვითარმედ	ვითარმედ	ვითარმედ	I+Conj
შეცვალებად	შეცვალებად	შეცვალებაჲ	N+Com
იყო	იყო	ყოფა	V+Mas
რჩული	რჩული	რჩული	V+Part
და	და	და	I+Conj
რჩულისმდებელი,	რჩულისმდებელი	რჩულისმდებელი	V+Part
და	და	და	I+Conj
მოსლვად	მოსლვად	მოსლვაჲ	N+Com
იყო	იყო	ყოფა	V+Mas
ღმერთი	ღმერთი	ღმერთი	N+Com
ქუეყანად	ქუეყანად	ქუეყანაჲ	N+Com
მსგავსად	მსგავსად	მსგავსი	A
კაცისა	კაცისა	კაცი	N+Com
ლიტონისა	ლიტონისა	ლიტონი	N+Com
ჟამთა	ჟამთა	ჟამი	N+Com
აღსრულებად,	აღსრულებად	აღსრულებაჲ	N+Com
წყალთაგან	წყალთაგან	წყალი@გან	N+Com@I+Prep
ნათლისღებად,	ნათლისღებად	ნათლისღებაჲ	N+Com
სამარესა	სამარესა	სამარჱ	N+Com
დადებაჲ	დადებაჲ	დადებაჲ	N+Com
და	და	და	I+Conj
აღდგომაჲ	აღდგომაჲ	აღდგომაჲ	N+Com
დღესა	დღესა	დღჱ	N+Com
მესამესა.	მესამესა	მესამჱ	NUM+Ord
ესე	ესე	ესე	PRO+Dem
ჩემთავე	ჩემთავე	ჩემი@ვე	PRO+Pos1s@I+Part
წიგნთა	წიგნთა	წიგნი	N+Com
მაუწყეს	მაუწყეს	უწყება	V+Mas
ჭეშმარიტად	ჭეშმარიტად	ჭეშმარიტი	A
და	და	და	I+Conj
ვნახენი	ვნახენი	ნახვა	V+Mas
ებისტოლენი	ებისტოლენი	ეპისტოლჱ	N+Com
პავლესი,	პავლესი	პავლე	N+Ant
ნათესავისა	ნათესავისა	ნათესავი	V+Part
ჩემისანი,	ჩემისანი	ჩემი	PRO+Pos1s
გულისჴმა-ვყავ	გულისჴმა-ვყავ	გულისჴმაყოფა	V+Mas
სიბრძნჱ	სიბრძნჱ	სიბრძნჱ	N+Com
მისი	მისი	მისი	PRO+Pos3s
და	და	და	I+Conj
მოველოდე	მოველოდე	მოლოდინი	V+Mas
გამოჴსნასა	გამოჴსნასა	გამოჴსნაჲ	N+Com
ჩემსა	ჩემსა	ჩემი	PRO+Pos1s
პირველისა	პირველისა	პირველი	NUM+Ord
მისი	მისი	მისი	PRO+Pos3s
მოსაწყინებელისა	მოსაწყინებელისა	მოსაწყინებელი	V+Part
ღმრთისა	ღმრთისა	ღმერთი	N+Com
ჰურიათა	ჰურიათა	ჰურიაჲ	A
რჩულისაგან,	რჩულისაგან	რჩული@გან	PRO+Rel@I+Prep
რამეთუ	რამეთუ	რამეთუ	I+Conj
მოწყინებასა	მოწყინებასა	მოწყინებაჲ	N+Com
ჩუენსა	ჩუენსა	ჩუენი	PRO+Pos1p
იტყოდა	იტყოდა	იტყჳს	V+Mas
ღმერთი	ღმერთი	ღმერთი	N+Com
პირითა	პირითა	პირი	N+Com
წინაწარმეტყუელთაჲთა	წინაწარმეტყუელთაჲთა	წინაწარმეტყუელი	V+Part
ქრისტჱსამდე	ქრისტჱსამდე	ქრისტე@მდე	N+Ant@I+Prep
მოსულთა:	მოსულთა	მოსული	V+Part
მოს〈ლვ〉ასა	მოსლვასა	მოსლვაჲ	N+Com
ღმრთისასა	ღმრთისასა	ღმერთი	N+Com
იტყოდეს	იტყოდეს	იტყჳს	V+Mas
ქუეყანად,	ქუეყანად	ქუეყანაჲ	N+Com
და	და	და	I+Conj
არა	არა	არა	I+Part
ჰრწმენა.	ჰრწმენა	რწმენა	V+Mas
მუნითგან	მუნითგან	მუნი@გან	A@I+Prep
დასცხრეს	დასცხრეს	დაცხრომა	V+Mas
და	და	და	I+Conj
და[დ]უმნეს	დადუმნეს	დადუმება	V+Mas
და	და	და	I+Conj
რისხვასა	რისხვასა	რისხვაჲ	N+Com
შეეყენნეს.	შეეყენნეს	შეყენება	V+Mas
დღესამდე	დღესამდე	დღჱ@მდე	N+Com@I+Prep
ქრისტჱსითგან	ქრისტჱსითგან	ქრისტე@გან	N+Ant@I+Prep
არიან	არიან	ყოფა	V+Mas
წელნი:	წელნი	წელი	N+Com
ტლდ:	ტლდ	334	NUMA+Car
არღარა	არღარა	არღარაჲ	PRO+Ind
ყო	ყო	ყოფა	V+Mas
ღმერთმან	ღმერთმან	ღმერთი	N+Com
მოხედვაჲ	მოხედვაჲ	მოხედვაჲ	N+Com
იერუსალჱმსა	იერუსალჱმსა	იერუსალჱმი	N+Top
ზედა.	ზედა	ზედა	I+Prep
მე	მე	მე (ჩემ)	PRO+Per1s
ვიყავ	ვიყავ	ყოფა	V+Mas
დაკჳრვებულ,	დაკჳრვებულ	დაკჳრვებული	V+Part
რამეთუ	რამეთუ	რამეთუ	I+Conj
არავინ	არავინ	არავინ	PRO+Ind
იყო	იყო	ყოფა	V+Mas
მოძღუარ	მოძღუარ	მოძღუარი	V+Part
და	და	და	I+Conj
მსმენელ	მსმენელ	მსმენელი	V+Part
და	და	და	I+Conj
მკითხველ	მკითხველ	მკითხველი	V+Part
ამას	ამას	ესე	PRO+Dem
ქუეყანასა,	ქუეყანასა	ქუეყანაჲ	N+Com
ვიდრე	ვიდრე	ვიდრე	I+Conj
დღესამდე,	დღესამდე	დღჱ@მდე	N+Com@I+Prep
ოდეს	ოდეს	ოდეს	I+Adv
მოხედნა	მოხედნა	მოხედვა	V+Mas
ღმერთმან	ღმერთმან	ღმერთი	N+Com
ქუეყანასა	ქუეყანასა	ქუეყანაჲ	N+Com
ქართლისასა	ქართლისასა	ქართლი	N+Top
და	და	და	I+Conj
მოავლინა	მოავლინა	მოვლინება	V+Mas
დედაკაცი	დედაკაცი	დედაკაცი	N+Com
ერთი	ერთი	ერთი	NUM+Car
უბიწოჲ,	უბიწოჲ	უბიწოჲ	A
უბრალოჲ,	უბრალოჲ	უბრალოჲ	A
ყუდროჲ,	ყუდროჲ	ყუდროჲ	∅
მოშიშებითა	მოშიშებითა	მოშიშებაჲ	N+Com
ღმრთისაჲთა	ღმრთისაჲთა	ღმერთი	N+Com
შემოსილი	შემოსილი	შემოსილი	V+Part
ნინო,	ნინო	ნინო	N+Ant
დედაჲ	დედაჲ	დედაჲ	N+Com
ჩუენი.	ჩუენი	ჩუენი	PRO+Pos1p
მისგან	მისგან	იგი@გან	PRO+Dem@I+Prep
ვიხილენ	ვიხილენ	ხილვა	V+Mas
საკჳრველებანი	საკჳრველებანი	საკჳრველებაჲ	N+Com
კურნებათანი	კურნებათანი	კურნებაჲ	N+Com
და	და	და	I+Conj
ნიშანნი	ნიშანნი	ნიშანი	N+Com
საზარელნი,	საზარელნი	საზარელი	V+Part
და	და	და	I+Conj
სასწაულნი	სასწაულნი	სასწაული	V+Part
საშინელნი	საშინელნი	საშინელი	V+Part
ამის	ამის	ესე	PRO+Dem
სუეტისა	სუეტისა	სუეტი	N+Com
აღმართებასა	აღმართებასა	აღმართებაჲ	N+Com
და	და	და	I+Conj
ეკლესიჲსა	ეკლესიჲსა	ეკლესიაჲ	N+Com
აღშჱნებასა,	აღშჱნებასა	აღშჱნებაჲ	N+Com
და	და	და	I+Conj
ჯუარისა	ჯუარისა	ჯუარი	N+Com
აღდგმასა,	აღდგმასა	აღდგმაჲ	N+Com
და	და	და	I+Conj
მაყუალთა	მაყუალთა	მაყუალი	N+Com
მათ	მათ	იგი	PRO+Dem
შინა	შინა	შინა	I+Prep
მისთა	მისთა	მისი	PRO+Pos3s
საუცხოვეთა,	საუცხოვეთა	საუცხოვჱ	A
ვიდრემდის	ვიდრემდის	ვიდრემდის	I+Adv
შევძრწი	შევძრწი	შეძრწოლა	V+Mas
და	და	და	I+Conj
ვიქმენ	ვიქმენ	ქმნა	V+Mas
მე	მე	მე (ჩემ)	PRO+Per1s
მოწაფე	მოწაფე	მოწაფჱ	V+Part
მოწაფისა	მოწაფისა	მოწაფჱ	V+Part
მისისა,	მისისა	მისი	PRO+Pos3s
ასულისა	ასულისა	ასული	N+Com
ჩემისა	ჩემისა	ჩემი	PRO+Pos1s
და	და	და	I+Conj
ნათელ-ვიღე	ნათელ-ვიღე	ნათლისღება	V+Mas
მე	მე	მე (ჩემ)	PRO+Per1s
და	და	და	I+Conj
ნათესავმან	ნათესავმან	ნათესავი	V+Part
ჩემმან	ჩემმან	ჩემი	PRO+Pos1s
მრავალმან.	მრავალმან	მრავალი	A
და	და	და	I+Conj
ვადიდებდ	ვადიდებდ	დიდება	V+Mas
მამასა	მამასა	მამაჲ	N+Com
და	და	და	I+Conj
ძესა	ძესა	ძჱ	N+Com
და	და	და	I+Conj
წმიდასა	წმიდასა	წმიდაჲ	A
სულსა	სულსა	სული	N+Com
აწ	აწ	აწ	I+Adv
და	და	და	I+Conj
მარადის	მარადის	მარადის	I+Adv
და	და	და	I+Conj
უკუნითი	უკუნითი	საუკუნჱ	A
უკუნისამდე,	უკუნისამდე	საუკუნჱ@მდე	A@I+Prep
ამენ»	ამენ	ამინ	I+Intj
და	და	და	I+Conj
დაუკჳრდა	დაუკჳრდა	დაკჳრვება	V+Mas
ფრიად	ფრიად	ფრიად	I+Adv
მთავარსა	მთავარსა	მთავარი	V+Part
ასტირონს	ასტირონს	ასტირონ	N+Ant
სიტყუაჲ	სიტყუაჲ	სიტყუაჲ	N+Com
იგი	იგი	იგი	PRO+Dem
აბიათარ	აბიათარ	აბიათარ	N+Ant
მღდელისაჲ	მღდელისაჲ	მღდელი	N+Com
და	და	და	I+Conj
ადიდებდა	ადიდებდა	დიდება	V+Mas
ღმერთსა,	ღმერთსა	ღმერთი	N+Com
ყოველთა	ყოველთა	ყოველი	A
საკჳრველებათა	საკჳრველებათა	საკჳრველებაჲ	N+Com
მისთა.	მისთა	მისი	PRO+Pos3s
და	და	და	I+Conj
ვითარ	ვითარ	ვითარ	I+Adv
მოვლო	მოვლო	მოვლა	V+Mas
წმიდამან	წმიდამან	წმიდაჲ	A
და	და	და	I+Conj
სანატრელმან	სანატრელმან	სანატრელი	V+Part
ნინო	ნინო	ნინო	N+Ant
სანახები	სანახები	სანახი	N+Com
ესე	ესე	ესე	PRO+Dem
ქართლისაჲ	ქართლისაჲ	ქართლი	N+Top
და	და	და	I+Conj
მოჲწია	მოჲწია	მოწევნა	V+Mas
ქუეყანასა	ქუეყანასა	ქუეყანაჲ	N+Com
კხოეთისასა,	კხოეთისასა	კხოეთი	N+Top
დაბასა,	დაბასა	დაბაჲ	N+Com
რომელსა	რომელსა	რომელი (იგი)	PRO+Rel
ჰრქჳან	ჰრქჳან	რქუმა	V+Mas
ბოდისი,	ბოდისი	ბოდ	N+Top
დასნეულდა	დასნეულდა	დასნეულება	V+Mas
სნეულებითა	სნეულებითა	სნეულებაჲ	N+Com
დიდითა,	დიდითა	დიდი	A
რომლითაცა	რომლითაცა	რომელი (იგი)@ცა	PRO+Rel@I+Part
მოკუდა.	მოკუდა	მოკუდომა	V+Mas
მაშინ	მაშინ	მაშინ	I+Adv
შეკრფეს	შეკრფეს	შეკრება	V+Mas
მეფენი	მეფენი	მეფჱ	N+Com
ქუეყანისანი	ქუეყანისანი	ქუეყანაჲ	N+Com
დედებითურთ	დედებითურთ	დედაჲ@ურთ	N+Com@I+Prep
მათით	მათით	მათი	PRO+Pos3p
და	და	და	I+Conj
ყრმებით	ყრმებით	ყრმაჲ	N+Com
და	და	და	I+Conj
სიმრავლჱ	სიმრავლჱ	სიმრავლჱ	N+Com
ერთა	ერთა	ერი	N+Com
ძლიერთაჲ,	ძლიერთაჲ	ძლიერი	A
რამეთუ	რამეთუ	რამეთუ	I+Conj
ჰხედვიდა	ჰხედვიდა	ხედვა	V+Mas
ყოველი	ყოველი	ყოველი	A
კაცი	კაცი	კაცი	N+Com
პირსა	პირსა	პირი	N+Com
ნინოჲსსა,	ნინოჲსსა	ნინო	N+Ant
ვითარცა	ვითარცა	ვითარცა	I+Conj
ზეცისა	ზეცისა	ზეცაჲ	N+Com
ანგელოზისასა,	ანგელოზისასა	ანგელოზი	N+Com
დასცუეთედ	დასცუეთედ	დაცუეთა	V+Mas
მცირესა	მცირესა	მცირჱ	A
მას	მას	იგი	PRO+Dem
ძუელსა	ძუელსა	ძუელი	A
სამოსელსა	სამოსელსა	სამოსელი	V+Part
მისისასა	მისისასა	მისი	PRO+Pos3s
სამთხუეველად	სამთხუეველად	სამთხუეველი	V+Part
სარწმუნოებით	სარწმუნოებით	სარწმუნოებაჲ	N+Com
და	და	და	I+Conj
იძულებით.	იძულებით	იძულებაჲ	N+Com
ევედრებოდეს	ევედრებოდეს	ვედრება	V+Mas
ყოველნი	ყოველნი	ყოველი	A
იგი	იგი	იგი	PRO+Dem
დედუფალნი,	დედუფალნი	დედოფალი	N+Com
გარემოჲს	გარემოჲს	გარემოჲ	N+Com
მისსა	მისსა	მისი	PRO+Pos3s
მსხდომარენი,	მსხდომარენი	მსხდომარჱ	V+Part
რომელთა	რომელთა	რომელი (იგი)	PRO+Rel
გარდამოსდიოდეს	გარდამოსდიოდეს	გარდამოდინება	V+Mas
ცრემლნი	ცრემლნი	ცრემლი	N+Com
მწარენი	მწარენი	მწარჱ	A
თუალთაგან	თუალთაგან	თუალი@გან	N+Com@I+Prep
მათთა	მათთა	იგი	PRO+Dem
განშორებისათჳს	განშორებისათჳს	განშორებაჲ@თჳს	N+Com@I+Prep
მოძღურისა	მოძღურისა	მოძღუარი	V+Part
მათისა	მათისა	მათი	PRO+Pos3p
და	და	და	I+Conj
მოღუაწისა	მოღუაწისა	მოღუაწჱ	V+Part
მის	მის	იგი	PRO+Dem
და	და	და	I+Conj
სნეულთა	სნეულთა	სნეული	V+Part
უსასყიდლოდ	უსასყიდლოდ	უსასყიდლოჲ	A
მკურნალისა	მკურნალისა	მკურნალი	V+Part
ჴელოვნისა.	ჴელოვნისა	ჴელოვანი	A
და	და	და	I+Conj
ეტყოდეს	ეტყოდეს	იტყჳს	V+Mas
დედუფალი	დედუფალი	დედოფალი	N+Com
სალომე	სალომე	სალომე	N+Ant
უჟარმელი	უჟარმელი	უჟარმელი	A
და	და	და	I+Conj
პერუჟავრი	პერუჟავრი	პერუჟავრი	N+Ant
სივნიელი	სივნიელი	სივნიელი	A
და	და	და	I+Conj
მათ	მათ	იგი	PRO+Dem
თანა	თანა	თანა	I+Prep
ყოველნი	ყოველნი	ყოველი	A
მთავარნი,	მთავარნი	მთავარი	V+Part
და	და	და	I+Conj
ჰკითხვიდეს:	ჰკითხვიდეს	კითხვა	V+Mas
«ვითარ,	ვითარ	ვითარ	I+Adv
ანუ	ანუ	ანუ	I+Conj
ვინაჲ	ვინაჲ	ვინ	PRO+Int
მოჰშუერ	მოჰშუერ	მოშურება	V+Mas
შენ	შენ	შენ	PRO+Per2s
ქუეყანასა	ქუეყანასა	ქუეყანაჲ	N+Com
ჩუენსა	ჩუენსა	ჩუენი	PRO+Pos1p
განმათავისუფლებელად	განმათავისუფლებელად	განმათავისუფლებელი	V+Part
სულთა	სულთა	სული	N+Com
ჩუენთათჳს	ჩუენთათჳს	ჩუენი@თჳს	PRO+Pos1P@I+Prep
და	და	და	I+Conj
გჳჴსნენ	გჳჴსნენ	ჴსნა	V+Mas
ჩუენ	ჩუენ	ჩუენ	PRO+Per1p
კერპთა	კერპთა	კერპი	N+Com
მსახურებისაგან	მსახურებისაგან	მსახურებაჲ@გან	N+Com@I+Prep
და	და	და	I+Conj
გჳჩუენე	გჳჩუენე	ჩუენება	V+Mas
ჩუენ	ჩუენ	ჩუენ	PRO+Per1p
ღმერთი,	ღმერთი	ღმერთი	N+Com
რომელმან	რომელმან	რომელი (იგი)	PRO+Rel
დაგუბადნა,	დაგუბადნა	დაბადება	V+Mas
ა[ნ]უ	ანუ	ანუ	I+Conj
სადაჲთ-მე	სადაჲთ-მე	სადა@მე	I+Adv@I+Part
იყო	იყო	ყოფა	V+Mas
აღძრვაჲ	აღძრვაჲ	აღძრვაჲ	N+Com
შენი,	შენი	შენი	PRO+Pos2s
დედუფალო,	დედუფალო	დედოფალი	N+Com
მაუწყე	მაუწყე	უწყება	V+Mas
ჩუენ	ჩუენ	ჩუენ	PRO+Per1p
შენი	შენი	შენი	PRO+Pos2s
საქმეჲ,	საქმეჲ	საქმჱ	V+Part
ვითარ	ვითარ	ვითარ	I+Adv
იტყჳ	იტყჳ	იტყჳს	V+Mas
ტყუეობასა,	ტყუეობასა	ტყუეობაჲ	N+Com
ტყუეთა	ტყუეთა	ტყუჱ	N+Com
მჴსნელო,	მჴსნელო	მჴსნელი	V+Part
სანატრელო,	სანატრელო	სანატრელი	V+Part
რამეთუ	რამეთუ	რამეთუ	I+Conj
აჰა	აჰა	აჰა	I+Intj
ესერა	ესერა	ესერა	I+Adv
გჳსწავიეს	გჳსწავიეს	სწავლა	V+Mas
ჩუენ	ჩუენ	ჩუენ	PRO+Per1p
შენ	შენ	შენ	PRO+Per2s
