text_form	form	lemma	pos
ܣܝܥܬܟܘܢ.	ܣܝܥܬܟܘܢ	ܣܝܼܥܬܵܐ@ܐܲܢ̄ܬ݁ܘܿܢ	NOUN@PRO_pers
ܣ̇ܢܝܬ	ܣܢܝܬ	ܣܢܵܐ	V1
ܐܒ̈ܗܝ	ܐܒܗܝ	ܐܲܒ݂ܵܐ@ܐܸܢܵܐ	NOUN@PRO_pers
ܐܝܟ	ܐܝܟ	ܐܲܝܟ݂	PART
ܕܣܢ̣ܝܬܘܢ	ܕܣܢܝܬܘܢ	ܕـ@ܣܢܵܐ	PART@V1
ܡܛܠ	ܡܛܠ	ܡܸܛܘܿܠ	PART
ܝܫܘܥ܆	ܝܫܘܥ	ܝܫܘܥ	NAME_ant
ܘܐ̇ܬܝܬ	ܘܐܬܝܬ	ܘـ@ܐܸܬܵܐ	PART@V1
ܒܬܪܗ	ܒܬܪܗ	ܒܵܬܲܪ@ܗܘܼ	PART@PRO_pers
ܥܕܡܐ	ܥܕܡܐ	ܥܕܲܡܵܐ	PART
ܠܡ̇ܘܬܐ	ܠܡܘܬܐ	ܠـ@ܡܵܘܬ݁ܵܐ	PART@NOUN
ܐܝܟ	ܐܝܟ	ܐܲܝܟ݂	PART
ܕܐܦ	ܕܐܦ	ܕـ@ܐܵܦ	PART@PART
ܐܢܬܘܢ.	ܐܢܬܘܢ	ܐܲܢ̄ܬ݁ܘܿܢ	PRO_pers
ܫܠ̣ܚܬܗ	ܫܠܚܬܗ	ܫܠܲܚ 1@ܗܘܼ	V1@PRO_pers
ܠܥܠܡܐ	ܠܥܠܡܐ	ܠـ@ܥܵܠܡܵܐ	PART@NOUN
ܐܝܟ	ܐܝܟ	ܐܲܝܟ݂	PART
ܕܫܠ̣ܚܬܘܢ	ܕܫܠܚܬܘܢ	ܕـ@ܫܠܲܚ 1	PART@V1
ܡܢ	ܡܢ	ܡܸܢ	PART
ܫܘܪܝܐ܆	ܫܘܪܝܐ	ܫܘܼܪܵܝܵܐ	NOUN
ܘܐܝܟ	ܘܐܝܟ	ܘـ@ܐܲܝܟ݂	PART@PART
ܕܪܚܡ̣ܬܘܢ	ܕܪܚܡܬܘܢ	ܕـ@ܪܚܸܡ	PART@V1
ܪܚ̇ܡܬ	ܪܚܡܬ	ܪܚܸܡ	V1
ܠܒܪܐ	ܠܒܪܐ	ܠـ@ܒܪܵܐ 1	PART@NOUN
ܐܦ	ܐܦ	ܐܵܦ	PART
ܠܣܒܪܬܗ.	ܠܣܒܪܬܗ	ܠـ@ܣܒܲܪܬ݂ܵܐ@ܗܘܼ	PART@NOUN@PRO_pers
ܓܒܢ̣ܝ	ܓܒܢܝ	ܓܒܵܐ@ܐܸܢܵܐ	V1@PRO_pers
ܝܕܘܥܐ	ܝܕܘܥܐ	ܝܵܕܘܿܥܵܐ	NOUN
ܐܝܟ	ܐܝܟ	ܐܲܝܟ݂	PART
ܕܓܒ̣ܟܘܢ	ܕܓܒܟܘܢ	ܕـ@ܓܒܵܐ@ܐܲܢ̄ܬ݁ܘܿܢ	PART@V1@PRO_pers
ܠܡܣ̇ܒܪܘ܆	ܠܡܣܒܪܘ	ܠـ@ܣܲܒ݁ܲܪ 2	PART@V3
ܘܟܕ	ܘܟܕ	ܘـ@ܟܲܕ	PART@PART
ܫܕܪܟܘܢ	ܫܕܪܟܘܢ	ܫܲܕ݁ܲܪ@ܐܲܢ̄ܬ݁ܘܿܢ	V3@PRO_pers
ܥܡܟܘܢ	ܥܡܟܘܢ	ܥܲܡ@ܐܲܢ̄ܬ݁ܘܿܢ	PART@PRO_pers
ܙܥ̇ܩܬ	ܙܥܩܬ	ܙܥܸܩ	V1
ܟܪܘܙܘܬܐ.	ܟܪܘܙܘܬܐ	ܟܵܪܘܿܙܘܼܬܵܐ	NOUN
ܟܕ	ܟܕ	ܟܲܕ	PART
ܦܩ̣̇ܕܟܘܢ	ܦܩܕܟܘܢ	ܦܲܩܸܕ@ܐܲܢ̄ܬ݁ܘܿܢ	V3@PRO_pers
ܠܡܣ̇ܒܪܘ	ܠܡܣܒܪܘ	ܠـ@ܣܲܒ݁ܲܪ 2	PART@V3
ܐܦ	ܐܦ	ܐܵܦ	PART
ܠܝ	ܠܝ	ܠـ@ܐܸܢܵܐ	PART@PRO_pers
ܦܩ̣̇ܕ܆	ܦܩܕ	ܦܩܲܕ	V1
ܘܕܡ̣ܠܟ	ܘܕܡܠܟ	ܘـ@ܕـ@ܡܠܲܟ	PART@PART@V1
ܗܘܐ	ܗܘܐ	ܗܘܵܐ	V1
ܠܟܘܢ	ܠܟܘܢ	ܠـ@ܐܲܢ̄ܬ݁ܘܿܢ	PART@PRO_pers
ܟܘܖ̈ܣܘܬܐ	ܟܘܪܣܘܬܐ	ܟܘܼܪܣܝܵܐ	NOUN
ܠܝ	ܠܝ	ܠـ@ܐܸܢܵܐ	PART@PRO_pers
ܠܐ	ܠܐ	ܠܵܐ	PART
ܓܠ̣ܙܢܝ.	ܓܠܙܢܝ	ܓܠܸܙ@ܐܸܢܵܐ	V1@PRO_pers
ܝܗܒ̣	ܝܗܒ	ܝܲܗ̄ܒ	V1
ܠܝ	ܠܝ	ܠـ@ܐܸܢܵܐ	PART@PRO_pers
ܕܪܓܐ	ܕܪܓܐ	ܕܲܪܓ݂ܵܐ	NOUN
ܕܫܠܝܚܘܬܐ	ܕܫܠܝܚܘܬܐ	ܕـ@ܫܠܝܼܚܘܼܬܵܐ	PART@NOUN
ܐܟܡܐ	ܐܟܡܐ	ܐܲܟܡܵܐ	PART
ܕܠܟܘܢ܆	ܕܠܟܘܢ	ܕـ@ܠـ@ܐܲܢ̄ܬ݁ܘܿܢ	PART@PART@PRO_pers
ܘܝ̇ܠܦܬ	ܘܝܠܦܬ	ܘـ@ܝܼܠܸܦ	PART@V1
ܚܝܠܐ	ܚܝܠܐ	ܚܲܝܠܵܐ	NOUN
ܕܟܪܘܙܘܬܗ	ܕܟܪܘܙܘܬܗ	ܕـ@ܟܵܪܘܿܙܘܼܬܵܐ@ܗܘܼ	PART@NOUN@PRO_pers
ܐܝܟ	ܐܝܟ	ܐܲܝܟ݂	PART
ܕܐܦ	ܕܐܦ	ܕـ@ܐܵܦ	PART@PART
ܐܢܬܘܢ.	ܐܢܬܘܢ	ܐܲܢ̄ܬ݁ܘܿܢ	PRO_pers
ܟܢܬܟܘܢ	ܟܢܬܟܘܢ	ܟܢܵܬܵܐ@ܐܲܢ̄ܬ݁ܘܿܢ	NOUN@PRO_pers
ܐ̇ܢܐ	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܘܐܢܬܘܢ	ܘܐܢܬܘܢ	ܘـ@ܐܲܢ̄ܬ݁ܘܿܢ	PART@PRO_pers
ܚܒܖ̈ܝ	ܚܒܪܝ	ܚܲܒܪܵܐ@ܐܸܢܵܐ	NOUN@PRO_pers
ܘܫ̇ܘܝ̣ܢܢ	ܘܫܘܝܢܢ	ܘـ@ܫܘܵܐ@ܚܢܲܢ	PART@V1@PRO_pers
ܗܘ܆	ܗܘ	ܗܘܼ	PRO_pers
ܘܐܠܐ	ܘܐܠܐ	ܘـ@ܐܸܠܵܐ 1	PART@PART
ܚ̇ܙܝܬܗ	ܚܙܝܬܗ	ܚܙܵܐ@ܗܘܼ	V1@PRO_pers
ܐܝܟ	ܐܝܟ	ܐܲܝܟ݂	PART
ܕܚ̣ܙܝܬܘܢ	ܕܚܙܝܬܘܢ	ܕـ@ܚܙܵܐ	PART@V1
ܠܐ	ܠܐ	ܠܵܐ	PART
ܡܗ̇ܝܡܢ	ܡܗܝܡܢ	ܗܲܝܡܸܢ	V29
ܐܢ̣ܐ.	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܓܒܝܐ	ܓܒܝܐ	ܓܲܒܝܵܐ	NOUN
ܬܐܘܡܐ	ܬܐܘܡܐ	ܬܐܘܡܐ	NAME_ant
ܙܕܩ̇	ܙܕܩ	ܙܵܕܸܩ	V1
ܕܬ̣̇ܫܪ	ܕܬܫܪ	ܕـ@ܐܲܫܲܪ	PART@V5
ܠܟܢܘ̈ܬܟ܆	ܠܟܢܘܬܟ	ܠـ@ܟܢܵܬܵܐ@ܐܲܢ̄ܬ݁	PART@NOUN@PRO_pers
ܫ̈ܠܝܚܐ	ܫܠܝܚܐ	ܫܠܝܼܚܵܐ 1	NOUN
ܣ̇ܗܕܝܢ	ܣܗܕܝܢ	ܣܗܸܕ	V1
ܠܐ	ܠܐ	ܠܵܐ	PART
ܬܬܦ̇ܠܓ	ܬܬܦܠܓ	ܐܸܬܦܲܠܲܓ	V4
ܥܠ	ܥܠ	ܥܲܠ 1	PART
ܡܠܬܗܘܢ.	ܡܠܬܗܘܢ	ܡܸܠܬ݂ܵܐ@ܗܸܢܘܿܢ	NOUN@PRO_pers
ܟܫ̣ܠܐ	ܟܫܠܐ	ܟܸܫܠܵܐ	NOUN
ܐܝܬ	ܐܝܬ	ܐܝܼܬ	PART
ܠܟ	ܠܟ	ܠـ@ܐܲܢ̄ܬ݁	PART@PRO_pers
ܕܬ̇ܪܡܐ	ܕܬܪܡܐ	ܕـ@ܐܲܪܡܝܼ	PART@V5
ܒܥܠܡܐ	ܒܥܠܡܐ	ܒـ@ܥܵܠܡܵܐ	PART@NOUN
ܐܠܐ	ܐܠܐ	ܐܸܠܵܐ 1	PART
ܬ̣̇ܫܪ܆	ܬܫܪ	ܐܲܫܲܪ	V5
ܐܦ	ܐܦ	ܐܵܦ	PART
ܠܣܒܪܬܐ	ܠܣܒܪܬܐ	ܠـ@ܣܒܲܪܬ݂ܵܐ	PART@NOUN
ܣܩܘܒܠܐ	ܣܩܘܒܠܐ	ܣܲܩܘܼܒܠܵܐ	ADJ
ܗ̇ܘܝ̣ܬ	ܗܘܝܬ	ܗܘܵܐ@ܐܲܢ̄ܬ݁	V1@PRO_pers
ܒܦܠܝܓܘܬܟ.	ܒܦܠܝܓܘܬܟ	ܒـ@ܦܠܝܼܓܘܼܬܵܐ@ܐܲܢ̄ܬ݁	PART@NOUN@PRO_pers
ܐܢܬ	ܐܢܬ	ܐܲܢ̄ܬ݁	PRO_pers
ܕܐܚܘܢ	ܕܐܚܘܢ	ܕـ@ܐܲܚܵܐ@ܚܢܲܢ	PART@NOUN@PRO_pers
ܐܢܬ	ܐܢܬ	ܐܲܢ̄ܬ݁	PRO_pers
ܠܐ	ܠܐ	ܠܵܐ	PART
ܡܩ̇ܒܠ	ܡܩܒܠ	ܩܲܒܸ݁ܠ	V3
ܐܢܬ	ܐܢܬ	ܐܲܢ̄ܬ݁	PRO_pers
ܟܪܘܙܘܬܢ܆	ܟܪܘܙܘܬܢ	ܟܵܪܘܿܙܘܼܬܵܐ@ܚܢܲܢ	NOUN@PRO_pers
ܐܝܟܢ	ܐܝܟܢ	ܐܲܝܟ݁ܲܢܵܐ	PRO_int
ܚ̈ܢܦܐ	ܚܢܦܐ	ܚܲܢܦܵܐ	NOUN
ܫ̇ܡܥܝܢ	ܫܡܥܝܢ	ܫܡܲܥ	V1
ܡܢܢ	ܡܢܢ	ܡܸܢ@ܚܢܲܢ	PART@PRO_pers
ܡܠܦܢܘܬܐ.	ܡܠܦܢܘܬܐ	ܡܲܠܦ݂ܵܢܘܼܬܵܐ	NOUN
ܐܢ	ܐܢ	ܐܸܢ	PART
ܗܕܡܢ	ܗܕܡܢ	ܗܲܕ݁ܵܡܵܐ@ܚܢܲܢ	NOUN@PRO_pers
ܡ̇ܣܠܐ	ܡܣܠܐ	ܐܲܣܠܝܼ	V5
ܡܠܬܢ	ܡܠܬܢ	ܡܸܠܬ݂ܵܐ@ܚܢܲܢ	NOUN@PRO_pers
ܟܕ	ܟܕ	ܟܲܕ	PART
ܫܪܝܪܐ	ܫܪܝܪܐ	ܫܲܪܝܼܪܵܐ	ADJ
ܗܝ܆	ܗܝ	ܗܝܼ	PRO_pers
ܐܝܟܢ	ܐܝܟܢ	ܐܲܝܟ݁ܲܢܵܐ	PRO_int
ܐܝܬ	ܐܝܬ	ܐܝܼܬ	PART
ܠܢ	ܠܢ	ܠـ@ܚܢܲܢ	PART@PRO_pers
ܓܠܝܘܬ	ܓܠܝܘܬ	ܓܲܠܝܘܼܬܵܐ	NOUN
ܐܦ̈ܐ	ܐܦܐ	ܐܲܦܹ݁̈ܐ	NOUN
ܨܝܕ	ܨܝܕ	ܨܹܝܕ	PART
ܒ̣̈ܪܝܐ..	ܒܪܝܐ	ܒܲܪܵܝܵܐ	ADJ
ܫܠܝܚܐ	ܫܠܝܚܐ	ܫܠܝܼܚܵܐ 1	NOUN
ܚܒܪܢ	ܚܒܪܢ	ܚܲܒܪܵܐ@ܚܢܲܢ	NOUN@PRO_pers
ܠܐ	ܠܐ	ܠܵܐ	PART
ܡܩ̇ܒܠ	ܡܩܒܠ	ܩܲܒܸ݁ܠ	V3
ܠܗ̇	ܠܗ	ܠـ@ܗܝܼ	PART@PRO_pers
ܠܟܪܘܙܘܬܢ܆	ܠܟܪܘܙܘܬܢ	ܠـ@ܟܵܪܘܿܙܘܼܬܵܐ@ܚܢܲܢ	PART@NOUN@PRO_pers
ܡ̇ܢ	ܡܢ	ܡܲܢ 2	PRO_int
ܕܕܠܩܘ̣ܒܠܐ	ܕܕܠܩܘܒܠܐ	ܕـ@ܕܲܠܩܘܼܒܠܵܐ	PART@ADV
ܗܘ	ܗܘ	ܗܘܼ	PRO_pers
ܐܝܟܢ	ܐܝܟܢ	ܐܲܝܟ݁ܲܢܵܐ	PRO_int
ܫ̇ܡܥ	ܫܡܥ	ܫܡܲܥ	V1
ܐ̇ܘ	ܐܘ	ܐܵܘ	PART
ܡܫܪ	ܡܫܪ	ܐܲܫܲܪ	V5
ܠܢ.	ܠܢ	ܠـ@ܚܢܲܢ	PART@PRO_pers
ܚ̣ܙܝ	ܚܙܝ	ܚܙܵܐ	V1
ܠܐ	ܠܐ	ܠܵܐ	PART
ܬܗܘܐ	ܬܗܘܐ	ܗܘܵܐ	V1
ܥ̣ܠܬ̇	ܥܠܬ	ܥܸܠܬ݂ܵܐ	NOUN
ܟܫܠ̣ܐ	ܟܫܠܐ	ܟܸܫܠܵܐ	NOUN
ܠܥܠܡܐ	ܠܥܠܡܐ	ܠـ@ܥܵܠܡܵܐ	PART@NOUN
ܟܠܗ܆	ܟܠܗ	ܟܘܿܠ@ܗܘܼ	PRO_ind@PRO_pers
ܘܒܦܠܝܓܘܬܟ	ܘܒܦܠܝܓܘܬܟ	ܘـ@ܒـ@ܦܠܝܼܓܘܼܬܵܐ@ܐܲܢ̄ܬ݁	PART@PART@NOUN@PRO_pers
ܢܚ̣ܘܪ	ܢܚܘܪ	ܚܵܪ	V1
ܟܠܢܫ	ܟܠܢܫ	ܟܘܿܠ@ܐ̄ܢܵܫܵܐ	PRO_ind@NOUN
ܘܢܒ̇ܣܪ	ܘܢܒܣܪ	ܘـ@ܒܲܣܲܪ	PART@V3
ܒܢ.	ܒܢ	ܒـ@ܚܢܲܢ	PART@PRO_pers
ܩ̣̇ܒܠ	ܩܒܠ	ܩܲܒܸ݁ܠ	V3
ܡܠܬܢ	ܡܠܬܢ	ܡܸܠܬ݂ܵܐ@ܚܢܲܢ	NOUN@PRO_pers
ܕܐܠܐ	ܕܐܠܐ	ܕـ@ܐܸܠܵܐ 1	PART@PART
ܬ̣̇ܫܪ	ܬܫܪ	ܐܲܫܲܪ	V5
ܣ̣ܕܩܐ	ܣܕܩܐ	ܣܸܕܩܵܐ	NOUN
ܪܡ̇ܝ̣ܬ܆	ܪܡܝܬ	ܪܡܵܐ@ܐܲܢ̄ܬ݁	V1@PRO_pers
ܘܒܬܪܟ	ܘܒܬܪܟ	ܘـ@ܒܵܬܲܪ@ܐܲܢ̄ܬ݁	PART@PART@PRO_pers
ܨ̇ܠܝܐ	ܨܠܝܐ	ܨܠܵܐ	V1
ܒܪܝ̣ܬܐ	ܒܪܝܬܐ	ܒܪܝܼܬܵܐ	NOUN
ܕܬܫ̣ܪܟܝ	ܕܬܫܪܟܝ	ܕـ@ܐܲܫܲܪ@ܐܲܢ̄ܬ݁ܝ	PART@V5@PRO_pers
ܨܝܕ	ܨܝܕ	ܨܹܝܕ	PART
ܦܘ̈ܠܓܐ.	ܦܘܠܓܐ	ܦܘܼܠܵܓܵܐ	NOUN
ܗܐ	ܗܐ	ܗܵܐ	INTJ
ܠܡܟܫܘ̈ܠܐ	ܠܡܟܫܘܠܐ	ܠـ@ܡܲܟܫܘܼܠܵܐ	PART@NOUN
ܐܚ̇ܕ	ܐܚܕ	ܐܸܚܵܕܵܐ	NOUN
ܐܝ̣ܕܐ	ܐܝܕܐ	ܐܝܼܕܵܐ	NOUN
ܕܬܗܘܐ	ܕܬܗܘܐ	ܕـ@ܗܘܵܐ	PART@V1
ܨ̇ܒ̣ܝܬ܆	ܨܒܝܬ	ܨܒܵܐ@ܐܲܢ̄ܬ݁	V1@PRO_pers
ܕܡܠܬܐ	ܕܡܠܬܐ	ܕـ@ܡܸܠܬ݂ܵܐ	PART@NOUN
ܕܟܠܢ	ܕܟܠܢ	ܕـ@ܟܘܿܠ@ܚܢܲܢ	PART@PRO_ind@PRO_pers
ܠܐ	ܠܐ	ܠܵܐ	PART
ܡܫܪ	ܡܫܪ	ܐܲܫܲܪ	V5
ܐܢܬ	ܐܢܬ	ܐܲܢ̄ܬ݁	PRO_pers
ܕܐܬ̣ܐ	ܕܐܬܐ	ܕـ@ܐܸܬܵܐ	PART@V1
ܡܪܢ.	ܡܪܢ	ܡܵܪܵܐ@ܚܢܲܢ	NOUN@PRO_pers
ܠܟܪܘܙܘܬܐ	ܠܟܪܘܙܘܬܐ	ܠـ@ܟܵܪܘܿܙܘܼܬܵܐ	PART@NOUN
ܕܬܟ̣ܠܐ	ܕܬܟܠܐ	ܕـ@ܟܠܵܐ	PART@V1
ܒ̇ܥܝ̣ܬ	ܒܥܝܬ	ܒܥܵܐ	V1
ܐܝܟ	ܐܝܟ	ܐܲܝܟ݂	PART
ܕܐܡ̇ܪ	ܕܐܡܪ	ܕـ@ܐܸܡܲܪ	PART@V1
ܐܢܬ܆	ܐܢܬ	ܐܲܢ̄ܬ݁	PRO_pers
ܐܦ	ܐܦ	ܐܵܦ	PART
ܠܣܒܪܬܐ	ܠܣܒܪܬܐ	ܠـ@ܣܒܲܪܬ݂ܵܐ	PART@NOUN
ܠܡܒ̇ܛܠܘ	ܠܡܒܛܠܘ	ܠـ@ܒܲܛܸܠ	PART@V3
ܗܐ	ܗܐ	ܗܵܐ	INTJ
ܝܨ̇ܝܦ	ܝܨܝܦ	ܝܼܨܸܦ	V1
ܐܢܬ܀	ܐܢܬ	ܐܲܢ̄ܬ݁	PRO_pers
ܐܡ̇ܪ	ܐܡܪ	ܐܸܡܲܪ	V1
ܬܐܘܡܐ	ܬܐܘܡܐ	ܬܐܘܡܐ	NAME_ant
ܐ̇ܢܐ	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܣܒܪܬܐ	ܣܒܪܬܐ	ܣܒܲܪܬ݂ܵܐ	NOUN
ܠܐ	ܠܐ	ܠܵܐ	PART
ܡܒ̇ܛܠ	ܡܒܛܠ	ܒܲܛܸܠ	V3
ܐܢ̣ܐ܆	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܕܐ̇ܣܓܝܗ̇	ܕܐܣܓܝܗ	ܕـ@ܐܲܣܓܝܼ@ܗܝܼ	PART@V5@PRO_pers
ܐܝܬ	ܐܝܬ	ܐܝܼܬ	PART
ܠܝ	ܠܝ	ܠـ@ܐܸܢܵܐ	PART@PRO_pers
ܐܢ	ܐܢ	ܐܸܢ	PART
ܚ̇ܙܐ	ܚܙܐ	ܚܙܵܐ	V1
ܐܢ̣ܐ	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܐܝܟ	ܐܝܟ	ܐܲܝܟ݂	PART
ܕܚ̣ܙܝܬܘܢ.	ܕܚܙܝܬܘܢ	ܕـ@ܚܙܵܐ	PART@V1
ܠܐ	ܠܐ	ܠܵܐ	PART
ܪܚ̇ܡܝܢ	ܪܚܡܝܢ	ܪܚܸܡ	V1
ܐܢܬܘܢ	ܐܢܬܘܢ	ܐܲܢ̄ܬ݁ܘܿܢ	PRO_pers
ܟܪܘܙܘܬܐ	ܟܪܘܙܘܬܐ	ܟܵܪܘܿܙܘܼܬܵܐ	NOUN
ܝܬܝܪܐ	ܝܬܝܪܐ	ܝܲܬ݁ܝܼܪܵܐ	ADJ
ܡܢܝ܆	ܡܢܝ	ܡܸܢ@ܐܸܢܵܐ	PART@PRO_pers
ܘܠܐ	ܘܠܐ	ܘـ@ܠܵܐ	PART@PART
ܡ̇ܚܒܝܢ	ܡܚܒܝܢ	ܐܲܚܸܒ	V5
ܐܢܬܘܢ	ܐܢܬܘܢ	ܐܲܢ̄ܬ݁ܘܿܢ	PRO_pers
ܠܡܣ̇ܒܪܘ	ܠܡܣܒܪܘ	ܠـ@ܣܲܒ݁ܲܪ 2	PART@V3
ܛ̇ܒ	ܛܒ	ܛܵܒ	ADV
ܡܢ	ܡܢ	ܡܸܢ	PART
ܕܐ̇ܢܐ.	ܕܐܢܐ	ܕـ@ܐܸܢܵܐ	PART@PRO_pers
ܠܐ	ܠܐ	ܠܵܐ	PART
ܥܒ̇ܕ	ܥܒܕ	ܥܒܲܕ	V1
ܐܢ̣ܐ	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܣ̣ܕܩܐ	ܣܕܩܐ	ܣܸܕܩܵܐ	NOUN
ܒܥܠܡܐ	ܒܥܠܡܐ	ܒـ@ܥܵܠܡܵܐ	PART@NOUN
ܐܝܟ	ܐܝܟ	ܐܲܝܟ݂	PART
ܕܐܡ̣ܪܬܘܢ܆	ܕܐܡܪܬܘܢ	ܕـ@ܐܸܡܲܪ	PART@V1
ܘܠܡܟܫܘ̈ܠܐ	ܘܠܡܟܫܘܠܐ	ܘـ@ܠـ@ܡܲܟܫܘܼܠܵܐ	PART@PART@NOUN
ܐܚ̇ܕ	ܐܚܕ	ܐܸܚܵܕܵܐ	NOUN
ܐܝ̣ܕܐ	ܐܝܕܐ	ܐܝܼܕܵܐ	NOUN
ܠܐ	ܠܐ	ܠܵܐ	PART
ܗ̇ܘܐ	ܗܘܐ	ܗܘܵܐ	V1
ܐܢ̣ܐ.	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܠܡ̇ܘܪܒܘܬܗ̇	ܠܡܘܪܒܘܬܗ	ܠـ@ܐܵܘܪܸܒ@ܗܝܼ	PART@V5@PRO_pers
ܠܟܪܘܙܘܬܐ	ܠܟܪܘܙܘܬܐ	ܠـ@ܟܵܪܘܿܙܘܼܬܵܐ	PART@NOUN
ܡܬܦ̇ܪܣ	ܡܬܦܪܣ	ܐܸܬܦܲܪܲܣ	V4
ܐܢ̣ܐ܆	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܘܡܛܠ	ܘܡܛܠ	ܘـ@ܡܸܛܘܿܠ	PART@PART
ܗܢܐ	ܗܢܐ	ܗܵܢܵܐ	PRO_dem
ܐܠܐ	ܐܠܐ	ܐܸܠܵܐ 1	PART
ܓܫ̇ܬ	ܓܫܬ	ܓܲܫ	V1
ܠܐ	ܠܐ	ܠܵܐ	PART
ܡܫܪ	ܡܫܪ	ܐܲܫܲܪ	V5
ܐܢ̣ܐ.	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܐ̇ܚܙܐ	ܐܚܙܐ	ܚܙܵܐ	V1
ܒ̈ܥܝܢܝ	ܒܥܝܢܝ	ܒـ@ܥܲܝܢܵܐ@ܐܸܢܵܐ	PART@NOUN@PRO_pers
ܘܐ̇ܠܒܘܟ	ܘܐܠܒܘܟ	ܘـ@ܠܒܸܟ	PART@V1
ܒܐܝ̈ܕܝ	ܒܐܝܕܝ	ܒـ@ܐܝܼܕܵܐ@ܐܸܢܵܐ	PART@NOUN@PRO_pers
ܡܬܚ̇ܦܛ	ܡܬܚܦܛ	ܐܸܬܚܲܦ݁ܲܛ	V4
ܐܢ̣ܐ܆	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܘܒܬܪ	ܘܒܬܪ	ܘـ@ܒܵܬܲܪ	PART@PART
ܗܝܕܝܢ	ܗܝܕܝܢ	ܗܵܝܕܹܝܢ	ADV
ܐ̇ܣܝܡ	ܐܣܝܡ	ܣܵܡ	V1
ܐܦ̈ܝ	ܐܦܝ	ܐܲܦܹ݁̈ܐ@ܐܸܢܵܐ	NOUN@PRO_pers
ܠܡܣ̇ܒܪܘ.	ܠܡܣܒܪܘ	ܠـ@ܣܲܒ݁ܲܪ 2	PART@V3
ܗܢܘ	ܗܢܘ	ܗܵܢܵܐ@ܗܘܼ	PRO_dem@PRO_pers
ܟܫ̣ܠܐ	ܟܫܠܐ	ܟܸܫܠܵܐ	NOUN
ܐܢ	ܐܢ	ܐܸܢ	PART
ܡܫܪ	ܡܫܪ	ܐܲܫܲܪ	V5
ܐܢ̣ܐ	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܐܝܟ	ܐܝܟ	ܐܲܝܟ݂	PART
ܕܐܡ̣ܪܬܘܢ܆	ܕܐܡܪܬܘܢ	ܕـ@ܐܸܡܲܪ	PART@V1
ܕܡܢ	ܕܡܢ	ܕـ@ܡܸܢ	PART@PART
ܡܠܬܟܘܢ	ܡܠܬܟܘܢ	ܡܸܠܬ݂ܵܐ@ܐܲܢ̄ܬ݁ܘܿܢ	NOUN@PRO_pers
ܐ̇ܦܘܩ	ܐܦܘܩ	ܢܦܲܩ	V1
ܐ̇ܟܪܙ	ܐܟܪܙ	ܐܲܟܪܸܙ	V5
ܟܕ	ܟܕ	ܟܲܕ	PART
ܠܐ	ܠܐ	ܠܵܐ	PART
ܠܒ̇ܟܬ.	ܠܒܟܬ	ܠܒܸܟ	V1
ܐ̇ܢܐ	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܠܛ̣ܒܐ	ܠܛܒܐ	ܠـ@ܛܸܒ݁ܵܐ	PART@NOUN
ܕܡ̇ܫܡܥ	ܕܡܫܡܥ	ܕـ@ܡܲܫܡܥܵܐ	PART@NOUN
ܐܕܢܐ	ܐܕܢܐ	ܐܸܕܢܵܐ	NOUN
ܠܐ	ܠܐ	ܠܵܐ	PART
ܣ̇ܗܕ	ܣܗܕ	ܣܗܸܕ	V1
ܐܢ̣ܐ܆	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܘܩܕܡ	ܘܩܕܡ	ܘـ@ܩܕܵܡ	PART@PART
ܕܐ̇ܚܙܐ	ܕܐܚܙܐ	ܕـ@ܚܙܵܐ	PART@V1
ܘܐ̇ܓܘܫ	ܘܐܓܘܫ	ܘـ@ܓܲܫ	PART@V1
ܘܐ̇ܠܒܘܟ	ܘܐܠܒܘܟ	ܘـ@ܠܒܸܟ	PART@V1
ܠܐ	ܠܐ	ܠܵܐ	PART
ܡܣ̇ܒܪ	ܡܣܒܪ	ܣܲܒܲ݁ܪ 2	V3
ܐܢ̣ܐ.	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܠܐ	ܠܐ	ܠܵܐ	PART
ܗ̇ܘܐ	ܗܘܐ	ܗܘܵܐ	V1
ܐܢ̣ܐ	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܫܠܝܚܐ	ܫܠܝܚܐ	ܫܠܝܼܚܵܐ 1	NOUN
ܠܚܒܖ̈ܝ	ܠܚܒܪܝ	ܠـ@ܚܲܒܪܵܐ@ܐܸܢܵܐ	PART@NOUN@PRO_pers
ܠܐ	ܠܐ	ܠܵܐ	PART
ܬܠܐܘܢܢܝ܆	ܬܠܐܘܢܢܝ	ܐܲܠܐܝܼ@ܐܸܢܵܐ	V5@PRO_pers
